Original_URL,Total_Result_Count,Title,Location,Link,Distance,Review_Score,Review_description,Number_Of_Reviews,Details,Price
https://www.booking.com/searchresults.fr.html?ss=Bordeaux%2C+Aquitaine%2C+France&efdco=1&label=gog235jc-1DCAEoggI46AdIDVgDaE2IAQGYAQ24AQfIAQ_YAQPoAQH4AQKIAgGoAgO4AumEn7oGwAIB0gIkYzhiMzdmOTMtOWNjNS00NzU1LWE0ZGUtZDllMzZkMTAxM2M02AIE4AIB&aid=397594&lang=fr&sb=1&src_elem=sb&src=index&dest_id=-1413751&dest_type=city&ac_position=0&ac_click_type=b&ac_langcode=fr&ac_suggestion_list_length=5&search_selected=true&search_pageview_id=38bf07f4b08106f1&ac_meta=GhAzOGJmMDdmNGIwODEwNmYxIAAoATICZnI6CGJvcmRlYXV4QABKAFAA&group_adults=2&no_rooms=1&group_children=0,900,"IKO Bordeaux Appartements
Une nouvelle fenêtre va s'ouvrir","Centre de Bordeaux, Bordeaux",https://www.booking.com/hotel/fr/friendly-appartements-bordeaux-saint-seurin.fr.html?label=gog235jc-1DCAEoggI46AdIDVgDaE2IAQGYAQ24AQfIAQ_YAQPoAQH4AQKIAgGoAgO4AumEn7oGwAIB0gIkYzhiMzdmOTMtOWNjNS00NzU1LWE0ZGUtZDllMzZkMTAxM2M02AIE4AIB&aid=397594&ucfs=1&arphpl=1&dest_id=-1413751&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=2&hapos=27&sr_order=popularity&srpvid=6c4508f76cec01d1&srepoch=1732756601&from_sustainable_property_sr=1&from=searchresults,"1,7 km du centre","Avec une note de 8,6",Superbe ,1 347 expériences vécues,"L’IKO Bordeaux Appartements propose des hébergements climatisés avec une télévision à écran plat et une connexion Wi-Fi gratuite à 2,6 km de la place des Quinconces et à 2,7 km de la cathédrale...",
https://www.booking.com/searchresults.fr.html?ss=Bordeaux%2C+Aquitaine%2C+France&efdco=1&label=gog235jc-1DCAEoggI46AdIDVgDaE2IAQGYAQ24AQfIAQ_YAQPoAQH4AQKIAgGoAgO4AumEn7oGwAIB0gIkYzhiMzdmOTMtOWNjNS00NzU1LWE0ZGUtZDllMzZkMTAxM2M02AIE4AIB&aid=397594&lang=fr&sb=1&src_elem=sb&src=index&dest_id=-1413751&dest_type=city&ac_position=0&ac_click_type=b&ac_langcode=fr&ac_suggestion_list_length=5&search_selected=true&search_pageview_id=38bf07f4b08106f1&ac_meta=GhAzOGJmMDdmNGIwODEwNmYxIAAoATICZnI6CGJvcmRlYXV4QABKAFAA&group_adults=2&no_rooms=1&group_children=0,900,"Hôtel Bordeaux Clémenceau by Happyculture
Une nouvelle fenêtre va s'ouvrir","Centre de Bordeaux, Bordeaux",https://www.booking.com/hotel/fr/clemenceau.fr.html?label=gog235jc-1DCAEoggI46AdIDVgDaE2IAQGYAQ24AQfIAQ_YAQPoAQH4AQKIAgGoAgO4AumEn7oGwAIB0gIkYzhiMzdmOTMtOWNjNS00NzU1LWE0ZGUtZDllMzZkMTAxM2M02AIE4AIB&aid=397594&ucfs=1&arphpl=1&dest_id=-1413751&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=3&hapos=28&sr_order=popularity&srpvid=6c4508f76cec01d1&srepoch=1732756601&from_sustainable_property_sr=1&from=searchresults,450 m du centre,"Avec une note de 7,9",Bien  ,738 expériences vécues,"L'Hôtel Bordeaux Clémenceau by Happyculture est situé dans le centre de Bordeaux, à proximité d'une zone piétonne. ",
https://www.booking.com/searchresults.fr.html?ss=Bordeaux%2C+Aquitaine%2C+France&efdco=1&label=gog235jc-1DCAEoggI46AdIDVgDaE2IAQGYAQ24AQfIAQ_YAQPoAQH4AQKIAgGoAgO4AumEn7oGwAIB0gIkYzhiMzdmOTMtOWNjNS00NzU1LWE0ZGUtZDllMzZkMTAxM2M02AIE4AIB&aid=397594&lang=fr&sb=1&src_elem=sb&src=index&dest_id=-1413751&dest_type=city&ac_position=0&ac_click_type=b&ac_langcode=fr&ac_suggestion_list_length=5&search_selected=true&search_pageview_id=38bf07f4b08106f1&ac_meta=GhAzOGJmMDdmNGIwODEwNmYxIAAoATICZnI6CGJvcmRlYXV4QABKAFAA&group_adults=2&no_rooms=1&group_children=0,900,"Radisson Blu Hotel Bordeaux
Une nouvelle fenêtre va s'ouvrir","Bassins à flot, Bordeaux",https://www.booking.com/hotel/fr/radisson-blu-bordeaux.fr.html?label=gog235jc-1DCAEoggI46AdIDVgDaE2IAQGYAQ24AQfIAQ_YAQPoAQH4AQKIAgGoAgO4AumEn7oGwAIB0gIkYzhiMzdmOTMtOWNjNS00NzU1LWE0ZGUtZDllMzZkMTAxM2M02AIE4AIB&aid=397594&ucfs=1&arphpl=1&dest_id=-1413751&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=4&hapos=29&sr_order=popularity&srpvid=6c4508f76cec01d1&srepoch=1732756601&from_sustainable_property_sr=1&from=searchresults,"3,3 km du centre","Avec une note de 8,5",Très bien ,4 712 expériences vécues,Certificat de durabilité,
https://www.booking.com/searchresults.fr.html?ss=Bordeaux%2C+Aquitaine%2C+France&efdco=1&label=gog235jc-1DCAEoggI46AdIDVgDaE2IAQGYAQ24AQfIAQ_YAQPoAQH4AQKIAgGoAgO4AumEn7oGwAIB0gIkYzhiMzdmOTMtOWNjNS00NzU1LWE0ZGUtZDllMzZkMTAxM2M02AIE4AIB&aid=397594&lang=fr&sb=1&src_elem=sb&src=index&dest_id=-1413751&dest_type=city&ac_position=0&ac_click_type=b&ac_langcode=fr&ac_suggestion_list_length=5&search_selected=true&search_pageview_id=38bf07f4b08106f1&ac_meta=GhAzOGJmMDdmNGIwODEwNmYxIAAoATICZnI6CGJvcmRlYXV4QABKAFAA&group_adults=2&no_rooms=1&group_children=0,900,"Renaissance Bordeaux Hotel
Une nouvelle fenêtre va s'ouvrir","Bassins à flot, Bordeaux",https://www.booking.com/hotel/fr/renaissance-bordeaux.fr.html?label=gog235jc-1DCAEoggI46AdIDVgDaE2IAQGYAQ24AQfIAQ_YAQPoAQH4AQKIAgGoAgO4AumEn7oGwAIB0gIkYzhiMzdmOTMtOWNjNS00NzU1LWE0ZGUtZDllMzZkMTAxM2M02AIE4AIB&aid=397594&ucfs=1&arphpl=1&dest_id=-1413751&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=5&hapos=30&sr_order=popularity&srpvid=6c4508f76cec01d1&srepoch=1732756601&from_sustainable_property_sr=1&from=searchresults,"3,7 km du centre","Avec une note de 8,7",Superbe ,3 109 expériences vécues,Certificat de durabilité,
https://www.booking.com/searchresults.fr.html?ss=Bordeaux%2C+Aquitaine%2C+France&efdco=1&label=gog235jc-1DCAEoggI46AdIDVgDaE2IAQGYAQ24AQfIAQ_YAQPoAQH4AQKIAgGoAgO4AumEn7oGwAIB0gIkYzhiMzdmOTMtOWNjNS00NzU1LWE0ZGUtZDllMzZkMTAxM2M02AIE4AIB&aid=397594&lang=fr&sb=1&src_elem=sb&src=index&dest_id=-1413751&dest_type=city&ac_position=0&ac_click_type=b&ac_langcode=fr&ac_suggestion_list_length=5&search_selected=true&search_pageview_id=38bf07f4b08106f1&ac_meta=GhAzOGJmMDdmNGIwODEwNmYxIAAoATICZnI6CGJvcmRlYXV4QABKAFAA&group_adults=2&no_rooms=1&group_children=0,900,"B&B La Halte Montaigne
Une nouvelle fenêtre va s'ouvrir","Gare Saint-Jean, Bordeaux",https://www.booking.com/hotel/fr/la-halte-montaigne.fr.html?label=gog235jc-1DCAEoggI46AdIDVgDaE2IAQGYAQ24AQfIAQ_YAQPoAQH4AQKIAgGoAgO4AumEn7oGwAIB0gIkYzhiMzdmOTMtOWNjNS00NzU1LWE0ZGUtZDllMzZkMTAxM2M02AIE4AIB&aid=397594&ucfs=1&arphpl=1&dest_id=-1413751&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=6&hapos=31&sr_order=popularity&srpvid=6c4508f76cec01d1&srepoch=1732756601&from=searchresults,"2,2 km du centre","Avec une note de 9,3",Fabuleux  ,814 expériences vécues,"L’hébergement avec petit-déjeuner B&B La Halte Montaigne vous accueille à Bordeaux, à seulement 400 mètres de la gare de Bordeaux-Saint-Jean. ",
https://www.booking.com/searchresults.fr.html?ss=Bordeaux%2C+Aquitaine%2C+France&efdco=1&label=gog235jc-1DCAEoggI46AdIDVgDaE2IAQGYAQ24AQfIAQ_YAQPoAQH4AQKIAgGoAgO4AumEn7oGwAIB0gIkYzhiMzdmOTMtOWNjNS00NzU1LWE0ZGUtZDllMzZkMTAxM2M02AIE4AIB&aid=397594&lang=fr&sb=1&src_elem=sb&src=index&dest_id=-1413751&dest_type=city&ac_position=0&ac_click_type=b&ac_langcode=fr&ac_suggestion_list_length=5&search_selected=true&search_pageview_id=38bf07f4b08106f1&ac_meta=GhAzOGJmMDdmNGIwODEwNmYxIAAoATICZnI6CGJvcmRlYXV4QABKAFAA&group_adults=2&no_rooms=1&group_children=0,900,"Campanile Bordeaux Nord - Le Lac
Une nouvelle fenêtre va s'ouvrir","Bordeaux-Lac, Bordeaux",https://www.booking.com/hotel/fr/campanilebordeauxlac.fr.html?label=gog235jc-1DCAEoggI46AdIDVgDaE2IAQGYAQ24AQfIAQ_YAQPoAQH4AQKIAgGoAgO4AumEn7oGwAIB0gIkYzhiMzdmOTMtOWNjNS00NzU1LWE0ZGUtZDllMzZkMTAxM2M02AIE4AIB&aid=397594&ucfs=1&arphpl=1&dest_id=-1413751&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=7&hapos=32&sr_order=popularity&srpvid=6c4508f76cec01d1&srepoch=1732756601&from_sustainable_property_sr=1&from=searchresults,"5,9 km du centre","Avec une note de 7,6",Bien  ,4 279 expériences vécues,"Le Campanile Bordeaux Nord - Le Lac est installé à 15 minutes de route du centre-ville, à 350 mètres de l’arrêt de tramway Parc des Expositions sur la Ligne C et à 800 mètres du Nouveau stade de...",
https://www.booking.com/searchresults.fr.html?ss=Bordeaux%2C+Aquitaine%2C+France&efdco=1&label=gog235jc-1DCAEoggI46AdIDVgDaE2IAQGYAQ24AQfIAQ_YAQPoAQH4AQKIAgGoAgO4AumEn7oGwAIB0gIkYzhiMzdmOTMtOWNjNS00NzU1LWE0ZGUtZDllMzZkMTAxM2M02AIE4AIB&aid=397594&lang=fr&sb=1&src_elem=sb&src=index&dest_id=-1413751&dest_type=city&ac_position=0&ac_click_type=b&ac_langcode=fr&ac_suggestion_list_length=5&search_selected=true&search_pageview_id=38bf07f4b08106f1&ac_meta=GhAzOGJmMDdmNGIwODEwNmYxIAAoATICZnI6CGJvcmRlYXV4QABKAFAA&group_adults=2&no_rooms=1&group_children=0,900,"Student Factory Bordeaux Armagnac
Une nouvelle fenêtre va s'ouvrir","Gare Saint-Jean, Bordeaux",https://www.booking.com/hotel/fr/student-factory-bordeaux-armagnac.fr.html?label=gog235jc-1DCAEoggI46AdIDVgDaE2IAQGYAQ24AQfIAQ_YAQPoAQH4AQKIAgGoAgO4AumEn7oGwAIB0gIkYzhiMzdmOTMtOWNjNS00NzU1LWE0ZGUtZDllMzZkMTAxM2M02AIE4AIB&aid=397594&ucfs=1&arphpl=1&dest_id=-1413751&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=8&hapos=33&sr_order=popularity&srpvid=6c4508f76cec01d1&srepoch=1732756601&from=searchresults,"2,7 km du centre","Avec une note de 7,8",Bien  ,712 expériences vécues,"Doté d'un salon commun, le Student Factory Bordeaux Armagnac est situé à Bordeaux, à 2,7 km de la basilique Saint-Michel, à 3,1 km de la grosse cloche et à 3,3 km du musée d'Aquitaine. ",
https://www.booking.com/searchresults.fr.html?ss=Bordeaux%2C+Aquitaine%2C+France&efdco=1&label=gog235jc-1DCAEoggI46AdIDVgDaE2IAQGYAQ24AQfIAQ_YAQPoAQH4AQKIAgGoAgO4AumEn7oGwAIB0gIkYzhiMzdmOTMtOWNjNS00NzU1LWE0ZGUtZDllMzZkMTAxM2M02AIE4AIB&aid=397594&lang=fr&sb=1&src_elem=sb&src=index&dest_id=-1413751&dest_type=city&ac_position=0&ac_click_type=b&ac_langcode=fr&ac_suggestion_list_length=5&search_selected=true&search_pageview_id=38bf07f4b08106f1&ac_meta=GhAzOGJmMDdmNGIwODEwNmYxIAAoATICZnI6CGJvcmRlYXV4QABKAFAA&group_adults=2&no_rooms=1&group_children=0,900,"La Chartreuse - Bordeaux
Une nouvelle fenêtre va s'ouvrir","Centre de Bordeaux, Bordeaux",https://www.booking.com/hotel/fr/la-chartreuse-bordeaux.fr.html?label=gog235jc-1DCAEoggI46AdIDVgDaE2IAQGYAQ24AQfIAQ_YAQPoAQH4AQKIAgGoAgO4AumEn7oGwAIB0gIkYzhiMzdmOTMtOWNjNS00NzU1LWE0ZGUtZDllMzZkMTAxM2M02AIE4AIB&aid=397594&ucfs=1&arphpl=1&dest_id=-1413751&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=9&hapos=34&sr_order=popularity&srpvid=6c4508f76cec01d1&srepoch=1732756601&from=searchresults,1 km du centre,"Avec une note de 9,7",Exceptionnel ,462 expériences vécues,"Idéalement situé dans le centre de Bordeaux, l'établissement La Chartreuse - Bordeaux propose des hébergements climatisés, un jardin et une connexion Wi-Fi gratuite. ",
https://www.booking.com/searchresults.fr.html?ss=Bordeaux%2C+Aquitaine%2C+France&efdco=1&label=gog235jc-1DCAEoggI46AdIDVgDaE2IAQGYAQ24AQfIAQ_YAQPoAQH4AQKIAgGoAgO4AumEn7oGwAIB0gIkYzhiMzdmOTMtOWNjNS00NzU1LWE0ZGUtZDllMzZkMTAxM2M02AIE4AIB&aid=397594&lang=fr&sb=1&src_elem=sb&src=index&dest_id=-1413751&dest_type=city&ac_position=0&ac_click_type=b&ac_langcode=fr&ac_suggestion_list_length=5&search_selected=true&search_pageview_id=38bf07f4b08106f1&ac_meta=GhAzOGJmMDdmNGIwODEwNmYxIAAoATICZnI6CGJvcmRlYXV4QABKAFAA&group_adults=2&no_rooms=1&group_children=0,900,"Magnifiques Appartements Hypercentre avec Terrasse
Une nouvelle fenêtre va s'ouvrir","Centre de Bordeaux, Bordeaux",https://www.booking.com/hotel/fr/studio-hypercentre-avec-petite-terrasse.fr.html?label=gog235jc-1DCAEoggI46AdIDVgDaE2IAQGYAQ24AQfIAQ_YAQPoAQH4AQKIAgGoAgO4AumEn7oGwAIB0gIkYzhiMzdmOTMtOWNjNS00NzU1LWE0ZGUtZDllMzZkMTAxM2M02AIE4AIB&aid=397594&ucfs=1&arphpl=1&dest_id=-1413751&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=10&hapos=35&sr_order=popularity&srpvid=6c4508f76cec01d1&srepoch=1732756601&from=searchresults,300 m du centre,"Avec une note de 8,0",Très bien ,49 expériences vécues,"Idéalement situé à Bordeaux, le Magnifiques Appartements Hypercentre avec Terrasse propose un petit-déjeuner continental et une connexion Wi-Fi gratuite. ",
https://www.booking.com/searchresults.fr.html?ss=Bordeaux%2C+Aquitaine%2C+France&efdco=1&label=gog235jc-1DCAEoggI46AdIDVgDaE2IAQGYAQ24AQfIAQ_YAQPoAQH4AQKIAgGoAgO4AumEn7oGwAIB0gIkYzhiMzdmOTMtOWNjNS00NzU1LWE0ZGUtZDllMzZkMTAxM2M02AIE4AIB&aid=397594&lang=fr&sb=1&src_elem=sb&src=index&dest_id=-1413751&dest_type=city&ac_position=0&ac_click_type=b&ac_langcode=fr&ac_suggestion_list_length=5&search_selected=true&search_pageview_id=38bf07f4b08106f1&ac_meta=GhAzOGJmMDdmNGIwODEwNmYxIAAoATICZnI6CGJvcmRlYXV4QABKAFAA&group_adults=2&no_rooms=1&group_children=0,900,"All Suites Bordeaux Centre Marne - Gare Saint-Jean
Une nouvelle fenêtre va s'ouvrir","Gare Saint-Jean, Bordeaux",https://www.booking.com/hotel/fr/all-suites-appart-hotel-bordeaux-marne.fr.html?label=gog235jc-1DCAEoggI46AdIDVgDaE2IAQGYAQ24AQfIAQ_YAQPoAQH4AQKIAgGoAgO4AumEn7oGwAIB0gIkYzhiMzdmOTMtOWNjNS00NzU1LWE0ZGUtZDllMzZkMTAxM2M02AIE4AIB&aid=397594&ucfs=1&arphpl=1&dest_id=-1413751&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=11&hapos=36&sr_order=popularity&srpvid=6c4508f76cec01d1&srepoch=1732756601&from_sustainable_property_sr=1&from=searchresults,"1,7 km du centre","Avec une note de 7,5",Bien  ,4 979 expériences vécues,Certificat de durabilité,
https://www.booking.com/searchresults.fr.html?ss=Bordeaux%2C+Aquitaine%2C+France&efdco=1&label=gog235jc-1DCAEoggI46AdIDVgDaE2IAQGYAQ24AQfIAQ_YAQPoAQH4AQKIAgGoAgO4AumEn7oGwAIB0gIkYzhiMzdmOTMtOWNjNS00NzU1LWE0ZGUtZDllMzZkMTAxM2M02AIE4AIB&aid=397594&lang=fr&sb=1&src_elem=sb&src=index&dest_id=-1413751&dest_type=city&ac_position=0&ac_click_type=b&ac_langcode=fr&ac_suggestion_list_length=5&search_selected=true&search_pageview_id=38bf07f4b08106f1&ac_meta=GhAzOGJmMDdmNGIwODEwNmYxIAAoATICZnI6CGJvcmRlYXV4QABKAFAA&group_adults=2&no_rooms=1&group_children=0,900,"Belle chambre avec sauna dans quartier calme
Une nouvelle fenêtre va s'ouvrir","La Bastide, Bordeaux",https://www.booking.com/hotel/fr/belle-chambre-avec-sauna-dans-quartier-calme.fr.html?label=gog235jc-1DCAEoggI46AdIDVgDaE2IAQGYAQ24AQfIAQ_YAQPoAQH4AQKIAgGoAgO4AumEn7oGwAIB0gIkYzhiMzdmOTMtOWNjNS00NzU1LWE0ZGUtZDllMzZkMTAxM2M02AIE4AIB&aid=397594&ucfs=1&arphpl=1&dest_id=-1413751&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=12&hapos=37&sr_order=popularity&srpvid=6c4508f76cec01d1&srepoch=1732756601&from=searchresults,"2,1 km du centre","Avec une note de 8,8",Superbe ,58 expériences vécues,"Dotée d'un sauna, la Belle chambre avec sauna dans quartier calme est située à Bordeaux. ",
https://www.booking.com/searchresults.fr.html?ss=Bordeaux%2C+Aquitaine%2C+France&efdco=1&label=gog235jc-1DCAEoggI46AdIDVgDaE2IAQGYAQ24AQfIAQ_YAQPoAQH4AQKIAgGoAgO4AumEn7oGwAIB0gIkYzhiMzdmOTMtOWNjNS00NzU1LWE0ZGUtZDllMzZkMTAxM2M02AIE4AIB&aid=397594&lang=fr&sb=1&src_elem=sb&src=index&dest_id=-1413751&dest_type=city&ac_position=0&ac_click_type=b&ac_langcode=fr&ac_suggestion_list_length=5&search_selected=true&search_pageview_id=38bf07f4b08106f1&ac_meta=GhAzOGJmMDdmNGIwODEwNmYxIAAoATICZnI6CGJvcmRlYXV4QABKAFAA&group_adults=2&no_rooms=1&group_children=0,900,"ibis Styles Bordeaux Centre Mériadeck
Une nouvelle fenêtre va s'ouvrir","Meriadeck, Bordeaux",https://www.booking.com/hotel/fr/all-seasons-meriadeck-bordeaux.fr.html?label=gog235jc-1DCAEoggI46AdIDVgDaE2IAQGYAQ24AQfIAQ_YAQPoAQH4AQKIAgGoAgO4AumEn7oGwAIB0gIkYzhiMzdmOTMtOWNjNS00NzU1LWE0ZGUtZDllMzZkMTAxM2M02AIE4AIB&aid=397594&ucfs=1&arphpl=1&dest_id=-1413751&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=13&hapos=38&sr_order=popularity&srpvid=6c4508f76cec01d1&srepoch=1732756601&from=searchresults,"1,1 km du centre","Avec une note de 7,9",Bien  ,1 131 expériences vécues,"L'ibis Styles Bordeaux Mériadeck propose des chambres modernes et climatisées, toutes décorées dans des couleurs différentes. Le stade Matmut Atlantique se trouve à 7,5 km. ",
https://www.booking.com/searchresults.fr.html?ss=Bordeaux%2C+Aquitaine%2C+France&efdco=1&label=gog235jc-1DCAEoggI46AdIDVgDaE2IAQGYAQ24AQfIAQ_YAQPoAQH4AQKIAgGoAgO4AumEn7oGwAIB0gIkYzhiMzdmOTMtOWNjNS00NzU1LWE0ZGUtZDllMzZkMTAxM2M02AIE4AIB&aid=397594&lang=fr&sb=1&src_elem=sb&src=index&dest_id=-1413751&dest_type=city&ac_position=0&ac_click_type=b&ac_langcode=fr&ac_suggestion_list_length=5&search_selected=true&search_pageview_id=38bf07f4b08106f1&ac_meta=GhAzOGJmMDdmNGIwODEwNmYxIAAoATICZnI6CGJvcmRlYXV4QABKAFAA&group_adults=2&no_rooms=1&group_children=0,900,"Mama Shelter Bordeaux Centre
Une nouvelle fenêtre va s'ouvrir","Centre de Bordeaux, Bordeaux",https://www.booking.com/hotel/fr/mama-shelter-bordeaux.fr.html?label=gog235jc-1DCAEoggI46AdIDVgDaE2IAQGYAQ24AQfIAQ_YAQPoAQH4AQKIAgGoAgO4AumEn7oGwAIB0gIkYzhiMzdmOTMtOWNjNS00NzU1LWE0ZGUtZDllMzZkMTAxM2M02AIE4AIB&aid=397594&ucfs=1&arphpl=1&dest_id=-1413751&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=14&hapos=39&sr_order=popularity&srpvid=6c4508f76cec01d1&srepoch=1732756601&from_sustainable_property_sr=1&from=searchresults,250 m du centre,"Avec une note de 8,1",Très bien ,1 479 expériences vécues,"Situé au cœur de Bordeaux, à 2 minutes de marche de l’arrêt de tramway Gambetta, le Mama Shelter Bordeaux Centre propose un restaurant au 6e étage servant une cuisine française, un bar à cocktails...",
https://www.booking.com/searchresults.fr.html?ss=Bordeaux%2C+Aquitaine%2C+France&efdco=1&label=gog235jc-1DCAEoggI46AdIDVgDaE2IAQGYAQ24AQfIAQ_YAQPoAQH4AQKIAgGoAgO4AumEn7oGwAIB0gIkYzhiMzdmOTMtOWNjNS00NzU1LWE0ZGUtZDllMzZkMTAxM2M02AIE4AIB&aid=397594&lang=fr&sb=1&src_elem=sb&src=index&dest_id=-1413751&dest_type=city&ac_position=0&ac_click_type=b&ac_langcode=fr&ac_suggestion_list_length=5&search_selected=true&search_pageview_id=38bf07f4b08106f1&ac_meta=GhAzOGJmMDdmNGIwODEwNmYxIAAoATICZnI6CGJvcmRlYXV4QABKAFAA&group_adults=2&no_rooms=1&group_children=0,900,"Séjours & Affaires Bordeaux de L'Yser
Une nouvelle fenêtre va s'ouvrir","Nansouty Saint-Genès, Bordeaux",https://www.booking.com/hotel/fr/residence-de-l-yser.fr.html?label=gog235jc-1DCAEoggI46AdIDVgDaE2IAQGYAQ24AQfIAQ_YAQPoAQH4AQKIAgGoAgO4AumEn7oGwAIB0gIkYzhiMzdmOTMtOWNjNS00NzU1LWE0ZGUtZDllMzZkMTAxM2M02AIE4AIB&aid=397594&ucfs=1&arphpl=1&dest_id=-1413751&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=15&hapos=40&sr_order=popularity&srpvid=6c4508f76cec01d1&srepoch=1732756601&from_sustainable_property_sr=1&from=searchresults,"1,8 km du centre","Avec une note de 7,6",Bien  ,826 expériences vécues,Le Séjours & Affaires Bordeaux de L'Yser propose des appartements entièrement équipés pour tout séjour minimum de 3 jours à Bordeaux. Tous les logements sont insonorisés et desservis par un ascenseur....,
https://www.booking.com/searchresults.fr.html?ss=Bordeaux%2C+Aquitaine%2C+France&efdco=1&label=gog235jc-1DCAEoggI46AdIDVgDaE2IAQGYAQ24AQfIAQ_YAQPoAQH4AQKIAgGoAgO4AumEn7oGwAIB0gIkYzhiMzdmOTMtOWNjNS00NzU1LWE0ZGUtZDllMzZkMTAxM2M02AIE4AIB&aid=397594&lang=fr&sb=1&src_elem=sb&src=index&dest_id=-1413751&dest_type=city&ac_position=0&ac_click_type=b&ac_langcode=fr&ac_suggestion_list_length=5&search_selected=true&search_pageview_id=38bf07f4b08106f1&ac_meta=GhAzOGJmMDdmNGIwODEwNmYxIAAoATICZnI6CGJvcmRlYXV4QABKAFAA&group_adults=2&no_rooms=1&group_children=0,900,"Moxy Bordeaux
Une nouvelle fenêtre va s'ouvrir","Bassins à flot, Bordeaux",https://www.booking.com/hotel/fr/moxy-bordeaux.fr.html?label=gog235jc-1DCAEoggI46AdIDVgDaE2IAQGYAQ24AQfIAQ_YAQPoAQH4AQKIAgGoAgO4AumEn7oGwAIB0gIkYzhiMzdmOTMtOWNjNS00NzU1LWE0ZGUtZDllMzZkMTAxM2M02AIE4AIB&aid=397594&ucfs=1&arphpl=1&dest_id=-1413751&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=16&hapos=41&sr_order=popularity&srpvid=6c4508f76cec01d1&srepoch=1732756601&from_sustainable_property_sr=1&from=searchresults,"3,6 km du centre","Avec une note de 8,6",Superbe ,3 487 expériences vécues,Certificat de durabilité,
https://www.booking.com/searchresults.fr.html?ss=Bordeaux%2C+Aquitaine%2C+France&efdco=1&label=gog235jc-1DCAEoggI46AdIDVgDaE2IAQGYAQ24AQfIAQ_YAQPoAQH4AQKIAgGoAgO4AumEn7oGwAIB0gIkYzhiMzdmOTMtOWNjNS00NzU1LWE0ZGUtZDllMzZkMTAxM2M02AIE4AIB&aid=397594&lang=fr&sb=1&src_elem=sb&src=index&dest_id=-1413751&dest_type=city&ac_position=0&ac_click_type=b&ac_langcode=fr&ac_suggestion_list_length=5&search_selected=true&search_pageview_id=38bf07f4b08106f1&ac_meta=GhAzOGJmMDdmNGIwODEwNmYxIAAoATICZnI6CGJvcmRlYXV4QABKAFAA&group_adults=2&no_rooms=1&group_children=0,900,"Mercure Bordeaux Chateau Chartrons
Une nouvelle fenêtre va s'ouvrir","Chartrons, Bordeaux",https://www.booking.com/hotel/fr/chateau-chartrons.fr.html?label=gog235jc-1DCAEoggI46AdIDVgDaE2IAQGYAQ24AQfIAQ_YAQPoAQH4AQKIAgGoAgO4AumEn7oGwAIB0gIkYzhiMzdmOTMtOWNjNS00NzU1LWE0ZGUtZDllMzZkMTAxM2M02AIE4AIB&aid=397594&ucfs=1&arphpl=1&dest_id=-1413751&dest_type=city&group_adults=2&req_adults=2&no_rooms=1&group_children=0&req_children=0&hpos=17&hapos=42&sr_order=popularity&srpvid=6c4508f76cec01d1&srepoch=1732756601&from_sustainable_property_sr=1&from=searchresults,"2,5 km du centre","Avec une note de 8,0",Très bien ,1 924 expériences vécues,Certificat de durabilité,
